Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2020-08-31 12:00:00;"Treino A";"Bench Press (Barbell)";1;50;kg;8;;;;0;"";""
2020-08-31 12:00:00;"Treino A";"Bench Press (Barbell)";2;50;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Bench Press (Barbell)";3;50;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Incline Bench Press (Dumbbell)";1;12;kg;8;;;;0;"Fiz +1 set porque pensei que ia aquecer com 12kg. Ombro cansou mais rápido. E também estava reaprendendo o exercício. ";
2020-08-31 12:00:00;"Treino A";"Incline Bench Press (Dumbbell)";2;12;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Incline Bench Press (Dumbbell)";3;12;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Chest Press (Machine)";1;60;kg;8;;;;0;"Fisgada no ombro, mas nada grave. Mais atenção na forma. ";
2020-08-31 12:00:00;"Treino A";"Chest Press (Machine)";2;60;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Chest Press (Machine)";3;60;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Overhead Press (Dumbbell)";1;12;kg;8;;;;0;"";
2020-08-31 12:00:00;"Treino A";"Overhead Press (Dumbbell)";2;12;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Overhead Press (Dumbbell)";3;12;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Lateral Raise (Cable)";1;4,5;kg;8;;;;0;"";
2020-08-31 12:00:00;"Treino A";"Lateral Raise (Cable)";2;4,5;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Lateral Raise (Cable)";3;4,5;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";1;20;kg;8;;;;0;"";
2020-08-31 12:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";2;20;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";3;20;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";1;23;kg;8;;;;0;"";
2020-08-31 12:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";2;23;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";3;23;kg;8;;;;0;;
2020-08-31 12:00:00;"Treino A";"Crunch";1;0;kg;30;;;;0;"";
2020-08-31 12:00:00;"Treino A";"Crunch";2;0;kg;30;;;;0;;
2020-08-31 12:00:00;"Treino A";"Crunch";3;0;kg;30;;;;0;;
2020-08-31 12:00:00;"Treino A";"Reverse Crunch";1;0;kg;30;;;;0;"";
2020-08-31 12:00:00;"Treino A";"Reverse Crunch";2;0;kg;30;;;;0;;
2020-08-31 12:00:00;"Treino A";"Reverse Crunch";3;0;kg;30;;;;0;;
2020-09-02 16:00:00;"Treino B";"Bent Over Row (Barbell)";1;40;kg;8;;;;0;"";""
2020-09-02 16:00:00;"Treino B";"Bent Over Row (Barbell)";2;40;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Bent Over Row (Barbell)";3;40;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Seated Wide-Grip Row (Cable)";1;30;kg;8;;;;0;"";
2020-09-02 16:00:00;"Treino B";"Seated Wide-Grip Row (Cable)";2;30;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Seated Wide-Grip Row (Cable)";3;30;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Lat Pulldown - Wide Grip (Cable)";1;30;kg;8;;;;0;"";
2020-09-02 16:00:00;"Treino B";"Lat Pulldown - Wide Grip (Cable)";2;30;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Lat Pulldown - Wide Grip (Cable)";3;30;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Shrug (Barbell)";1;20;kg;8;;;;0;"Tradicional. ";
2020-09-02 16:00:00;"Treino B";"Shrug (Barbell)";2;20;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Shrug (Barbell)";3;20;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Retração Escapular ";1;0;kg;6;;;;0;"Na barra fixa. ";
2020-09-02 16:00:00;"Treino B";"Retração Escapular ";2;0;kg;6;;;;0;;
2020-09-02 16:00:00;"Treino B";"Retração Escapular ";3;0;kg;6;;;;0;;
2020-09-02 16:00:00;"Treino B";"Reverse Fly (Machine)";1;29;kg;8;;;;0;"";
2020-09-02 16:00:00;"Treino B";"Reverse Fly (Machine)";2;29;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Reverse Fly (Machine)";3;29;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Bicep Curl (Barbell)";1;10;kg;8;;;;0;"";
2020-09-02 16:00:00;"Treino B";"Bicep Curl (Barbell)";2;10;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Bicep Curl (Barbell)";3;10;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Incline Curl (Dumbbell)";1;7;kg;10;;;;0;"";
2020-09-02 16:00:00;"Treino B";"Incline Curl (Dumbbell)";2;7;kg;10;;;;0;;
2020-09-02 16:00:00;"Treino B";"Incline Curl (Dumbbell)";3;7;kg;10;;;;0;;
2020-09-02 16:00:00;"Treino B";"Seated Calf Raise (Plate Loaded)";1;40;kg;8;;;;0;"";
2020-09-02 16:00:00;"Treino B";"Seated Calf Raise (Plate Loaded)";2;40;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Seated Calf Raise (Plate Loaded)";3;40;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Standing Calf Raise (Machine)";1;40;kg;8;;;;0;"Fiz numa máquina diferente. Corrigi no treino seguinte. ";
2020-09-02 16:00:00;"Treino B";"Standing Calf Raise (Machine)";2;40;kg;8;;;;0;;
2020-09-02 16:00:00;"Treino B";"Standing Calf Raise (Machine)";3;40;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Hip Abductor (Machine)";1;43;kg;8;;;;0;"";""
2020-09-04 11:00:00;"Treino C";"Hip Abductor (Machine)";2;43;kg;10;;;;0;;
2020-09-04 11:00:00;"Treino C";"Hip Abductor (Machine)";3;43;kg;10;;;;0;;
2020-09-04 11:00:00;"Treino C";"Hip Thrust (Machine) ";1;20;kg;8;;;;0;"";
2020-09-04 11:00:00;"Treino C";"Hip Thrust (Machine) ";2;20;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Hip Thrust (Machine) ";3;20;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Bulgarian Split Squat";1;0;kg;6;;;;0;"Difícil porque ainda estava aprendendo. ";
2020-09-04 11:00:00;"Treino C";"Bulgarian Split Squat";2;0;kg;6;;;;0;;
2020-09-04 11:00:00;"Treino C";"Bulgarian Split Squat";3;0;kg;6;;;;0;;
2020-09-04 11:00:00;"Treino C";"Sumo Deadlift (Barbell)";1;20;kg;8;;;;0;"As reps não foram bem feitas. ";
2020-09-04 11:00:00;"Treino C";"Sumo Deadlift (Barbell)";2;20;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Sumo Deadlift (Barbell)";3;20;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Stiff Leg Deadlift (Barbell)";1;10;kg;8;;;;0;"Média dificuldade, ainda aprendendo. ";
2020-09-04 11:00:00;"Treino C";"Stiff Leg Deadlift (Barbell)";2;10;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Stiff Leg Deadlift (Barbell)";3;10;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Leg Extension (Machine)";1;70;kg;8;;;;0;"";
2020-09-04 11:00:00;"Treino C";"Leg Extension (Machine)";2;70;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Leg Extension (Machine)";3;70;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Seated Leg Curl (Machine)";1;29;kg;8;;;;0;"";
2020-09-04 11:00:00;"Treino C";"Seated Leg Curl (Machine)";2;29;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Seated Leg Curl (Machine)";3;29;kg;8;;;;0;;
2020-09-04 11:00:00;"Treino C";"Crunch";1;0;kg;30;;;;0;"";
2020-09-04 11:00:00;"Treino C";"Crunch";2;0;kg;30;;;;0;;
2020-09-04 11:00:00;"Treino C";"Crunch";3;0;kg;30;;;;0;;
2020-09-04 11:00:00;"Treino C";"Reverse Crunch";1;0;kg;30;;;;0;"";
2020-09-04 11:00:00;"Treino C";"Reverse Crunch";2;0;kg;30;;;;0;;
2020-09-04 11:00:00;"Treino C";"Reverse Crunch";3;0;kg;30;;;;0;;
2020-09-07 16:00:00;"Treino A";"Bench Press (Barbell)";1;45;kg;12;;;;0;"";""
2020-09-07 16:00:00;"Treino A";"Bench Press (Barbell)";2;45;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Bench Press (Barbell)";3;45;kg;11;;;;0;;
2020-09-07 16:00:00;"Treino A";"Incline Bench Press (Dumbbell)";1;12;kg;12;;;;0;"";
2020-09-07 16:00:00;"Treino A";"Incline Bench Press (Dumbbell)";2;12;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Incline Bench Press (Dumbbell)";3;12;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Chest Press (Machine)";1;60;kg;12;;;;0;"Últimas reps da 2a e 3a série n foram completas em amplitude. ";
2020-09-07 16:00:00;"Treino A";"Chest Press (Machine)";2;60;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Chest Press (Machine)";3;60;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Overhead Press (Dumbbell)";1;12;kg;10;;;;0;"";
2020-09-07 16:00:00;"Treino A";"Overhead Press (Dumbbell)";2;12;kg;10;;;;0;;
2020-09-07 16:00:00;"Treino A";"Overhead Press (Dumbbell)";3;12;kg;10;;;;0;;
2020-09-07 16:00:00;"Treino A";"Lateral Raise (Cable)";1;4,5;kg;12;;;;0;"";
2020-09-07 16:00:00;"Treino A";"Lateral Raise (Cable)";2;4,5;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Lateral Raise (Cable)";3;4,5;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";1;20;kg;12;;;;0;"";
2020-09-07 16:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";2;20;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";3;20;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";1;27;kg;12;;;;0;"Últimas reps não foram completas em amplitude. ";
2020-09-07 16:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";2;27;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";3;27;kg;12;;;;0;;
2020-09-07 16:00:00;"Treino A";"Crunch";1;0;kg;30;;;;0;"";
2020-09-07 16:00:00;"Treino A";"Crunch";2;0;kg;30;;;;0;;
2020-09-07 16:00:00;"Treino A";"Crunch";3;0;kg;30;;;;0;;
2020-09-07 16:00:00;"Treino A";"Reverse Crunch";1;0;kg;30;;;;0;"";
2020-09-07 16:00:00;"Treino A";"Reverse Crunch";2;0;kg;30;;;;0;;
2020-09-07 16:00:00;"Treino A";"Reverse Crunch";3;0;kg;30;;;;0;;
2020-09-08 16:40:00;"Treino B";"Bent Over Row (Barbell)";1;40;kg;12;;;;0;"";""
2020-09-08 16:40:00;"Treino B";"Bent Over Row (Barbell)";2;40;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Bent Over Row (Barbell)";3;40;kg;10;;;;0;;
2020-09-08 16:40:00;"Treino B";"Seated Wide-Grip Row (Cable)";1;40;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Seated Wide-Grip Row (Cable)";2;40;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Seated Wide-Grip Row (Cable)";3;40;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Lat Pulldown - Wide Grip (Cable)";1;40;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Lat Pulldown - Wide Grip (Cable)";2;40;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Lat Pulldown - Wide Grip (Cable)";3;40;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Shrug (Barbell)";1;5;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Shrug (Barbell)";2;5;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Shrug (Barbell)";3;5;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Retração Escapular ";1;60;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Retração Escapular ";2;60;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Retração Escapular ";3;60;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Reverse Fly (Machine)";1;29;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Reverse Fly (Machine)";2;29;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Reverse Fly (Machine)";3;29;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Bicep Curl (Barbell)";1;10;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Bicep Curl (Barbell)";2;10;kg;8;;;;0;;
2020-09-08 16:40:00;"Treino B";"Bicep Curl (Barbell)";3;10;kg;8;;;;0;;
2020-09-08 16:40:00;"Treino B";"Incline Curl (Dumbbell)";1;6;kg;10;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Incline Curl (Dumbbell)";2;6;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Incline Curl (Dumbbell)";3;6;kg;10;;;;0;;
2020-09-08 16:40:00;"Treino B";"Seated Calf Raise (Plate Loaded)";1;50;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Seated Calf Raise (Plate Loaded)";2;50;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Seated Calf Raise (Plate Loaded)";3;50;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Standing Calf Raise (Machine)";1;90;kg;12;;;;0;"";
2020-09-08 16:40:00;"Treino B";"Standing Calf Raise (Machine)";2;90;kg;12;;;;0;;
2020-09-08 16:40:00;"Treino B";"Standing Calf Raise (Machine)";3;90;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Hip Abductor (Machine)";1;57;kg;12;;;;0;"";""
2020-09-09 16:20:00;"Treino C";"Hip Abductor (Machine)";2;57;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Hip Abductor (Machine)";3;57;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Hip Thrust (Machine) ";1;40;kg;12;;;;0;"";
2020-09-09 16:20:00;"Treino C";"Hip Thrust (Machine) ";2;50;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Hip Thrust (Machine) ";3;50;kg;15;;;;0;;
2020-09-09 16:20:00;"Treino C";"Bulgarian Split Squat";1;0;kg;12;;;;0;"Melhorei bastante a execução. ";
2020-09-09 16:20:00;"Treino C";"Bulgarian Split Squat";2;0;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Bulgarian Split Squat";3;0;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Sumo Deadlift (Barbell)";1;20;kg;12;;;;0;"Melhorando a forma. Difícil, mas progredindo. ";
2020-09-09 16:20:00;"Treino C";"Sumo Deadlift (Barbell)";2;20;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Sumo Deadlift (Barbell)";3;20;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Stiff Leg Deadlift (Barbell)";1;10;kg;12;;;;0;"Média dificuldade, ainda aprendendo. ";
2020-09-09 16:20:00;"Treino C";"Stiff Leg Deadlift (Barbell)";2;10;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Stiff Leg Deadlift (Barbell)";3;10;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Leg Extension (Machine)";1;70;kg;12;;;;0;"";
2020-09-09 16:20:00;"Treino C";"Leg Extension (Machine)";2;70;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Leg Extension (Machine)";3;70;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Seated Leg Curl (Machine)";1;29;kg;12;;;;0;"";
2020-09-09 16:20:00;"Treino C";"Seated Leg Curl (Machine)";2;29;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Seated Leg Curl (Machine)";3;29;kg;12;;;;0;;
2020-09-09 16:20:00;"Treino C";"Crunch";1;0;kg;30;;;;0;"";
2020-09-09 16:20:00;"Treino C";"Crunch";2;0;kg;30;;;;0;;
2020-09-09 16:20:00;"Treino C";"Crunch";3;0;kg;30;;;;0;;
2020-09-09 16:20:00;"Treino C";"Reverse Crunch";1;0;kg;30;;;;0;"";
2020-09-09 16:20:00;"Treino C";"Reverse Crunch";2;0;kg;30;;;;0;;
2020-09-09 16:20:00;"Treino C";"Reverse Crunch";3;0;kg;30;;;;0;;
2020-09-10 16:00:00;"Treino A";"Bench Press (Barbell)";1;45;kg;11;;;;0;"";""
2020-09-10 16:00:00;"Treino A";"Bench Press (Barbell)";2;45;kg;11;;;;0;;
2020-09-10 16:00:00;"Treino A";"Bench Press (Barbell)";3;45;kg;11;;;;0;;
2020-09-10 16:00:00;"Treino A";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Incline Bench Press (Dumbbell)";2;16;kg;12;;;;0;;
2020-09-10 16:00:00;"Treino A";"Incline Bench Press (Dumbbell)";3;16;kg;12;;;;0;;
2020-09-10 16:00:00;"Treino A";"Chest Press (Machine)";1;62,5;kg;12;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Chest Press (Machine)";2;62,5;kg;10;;;;0;;
2020-09-10 16:00:00;"Treino A";"Chest Press (Machine)";3;62,5;kg;10;;;;0;;
2020-09-10 16:00:00;"Treino A";"Overhead Press (Dumbbell)";1;14;kg;9;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Overhead Press (Dumbbell)";2;14;kg;9;;;;0;;
2020-09-10 16:00:00;"Treino A";"Overhead Press (Dumbbell)";3;12;kg;10;;;;0;;
2020-09-10 16:00:00;"Treino A";"Lateral Raise (Cable)";1;4,5;kg;12;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Lateral Raise (Cable)";2;4,5;kg;12;;;;0;;
2020-09-10 16:00:00;"Treino A";"Lateral Raise (Cable)";3;8,8;kg;10;;;;0;;
2020-09-10 16:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";1;22,5;kg;12;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";2;22,5;kg;12;;;;0;;
2020-09-10 16:00:00;"Treino A";"Bench Press - Close Grip (Barbell)";3;22,5;kg;12;;;;0;;
2020-09-10 16:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";1;29,3;kg;12;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";2;29,3;kg;11;;;;0;;
2020-09-10 16:00:00;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";3;29,3;kg;11;;;;0;;
2020-09-10 16:00:00;"Treino A";"Crunch";1;0;kg;40;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Crunch";2;0;kg;40;;;;0;;
2020-09-10 16:00:00;"Treino A";"Crunch";3;0;kg;25;;;;0;;
2020-09-10 16:00:00;"Treino A";"Reverse Crunch";1;0;kg;40;;;;0;"";
2020-09-10 16:00:00;"Treino A";"Reverse Crunch";2;0;kg;40;;;;0;;
2020-09-10 16:00:00;"Treino A";"Reverse Crunch";3;0;kg;25;;;;0;;
2020-09-11 23:53:01;"Treino B";"Bent Over Row (Barbell)";1;45;kg;12;;;;0;"As últimas reps n foram com forma OK";""
2020-09-11 23:53:01;"Treino B";"Bent Over Row (Barbell)";2;45;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Bent Over Row (Barbell)";3;45;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Seated Wide-Grip Row (Cable)";1;40;kg;12;;;;0;"";
2020-09-11 23:53:01;"Treino B";"Seated Wide-Grip Row (Cable)";2;40;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Seated Wide-Grip Row (Cable)";3;40;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Lat Pulldown - Wide Grip (Cable)";1;50;kg;12;;;;0;"Dedos escaparam. Pegada vacilou. ";
2020-09-11 23:53:01;"Treino B";"Lat Pulldown - Wide Grip (Cable)";2;50;kg;11;;;;0;;
2020-09-11 23:53:01;"Treino B";"Lat Pulldown - Wide Grip (Cable)";3;50;kg;10;;;;0;;
2020-09-11 23:53:01;"Treino B";"Shrug (Barbell)";1;15;kg;12;;;;0;"";
2020-09-11 23:53:01;"Treino B";"Shrug (Barbell)";2;15;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Shrug (Barbell)";3;15;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Retração Escapular ";1;60;kg;12;;;;0;"Melhorando a execução. ";
2020-09-11 23:53:01;"Treino B";"Retração Escapular ";2;60;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Retração Escapular ";3;60;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Reverse Fly (Machine)";1;36;kg;12;;;;0;"";
2020-09-11 23:53:01;"Treino B";"Reverse Fly (Machine)";2;36;kg;10;;;;0;;
2020-09-11 23:53:01;"Treino B";"Reverse Fly (Machine)";3;36;kg;10;;;;0;;
2020-09-11 23:53:01;"Treino B";"Bicep Curl (Barbell)";1;0;kg;12;;;;0;"";
2020-09-11 23:53:01;"Treino B";"Bicep Curl (Barbell)";2;0;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Bicep Curl (Barbell)";3;0;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Incline Curl (Dumbbell)";1;6;kg;10;;;;0;"Meus dois antebraços estavam muito cansados. Só de rotacional e o pulso eu sentia dor no final do antebraço. Descansei nem mas msm assim tava meio que exaurido. ";
2020-09-11 23:53:01;"Treino B";"Incline Curl (Dumbbell)";2;6;kg;9;;;;0;;
2020-09-11 23:53:01;"Treino B";"Incline Curl (Dumbbell)";3;6;kg;9;;;;0;;
2020-09-11 23:53:01;"Treino B";"Seated Calf Raise (Plate Loaded)";1;50;kg;12;;;;0;"";
2020-09-11 23:53:01;"Treino B";"Seated Calf Raise (Plate Loaded)";2;50;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Seated Calf Raise (Plate Loaded)";3;50;kg;15;;;;0;;
2020-09-11 23:53:01;"Treino B";"Standing Calf Raise (Machine)";1;100;kg;12;;;;0;"Forma não tá ok. ";
2020-09-11 23:53:01;"Treino B";"Standing Calf Raise (Machine)";2;100;kg;12;;;;0;;
2020-09-11 23:53:01;"Treino B";"Standing Calf Raise (Machine)";3;100;kg;12;;;;0;;
2020-09-12 10:27:19;"Alongamentos";"Perna virada";1;;;30;;;;0;"";""
2020-09-12 10:27:19;"Alongamentos";"Perna virada";2;;;30;;;;0;;
2020-09-12 10:27:19;"Alongamentos";"Perna virada";3;;;30;;;;0;;
2020-09-12 10:41:45;"Mobilidade";"Mobilidade: deep squat + OH Reaches + hamstring Combo";1;0;kg;5;;;;0;"Senti a mesma dor, só que mais leve, da coxa esquerda na direita agora. Similar. ";""
2020-09-12 10:41:45;"Mobilidade";"Mobilidade: deep squat + OH Reaches + hamstring Combo";2;0;kg;5;;;;0;;
2020-09-12 10:41:45;"Mobilidade";"Mobilidade: kneeling loaded ankle rocks";1;24;kg;5;;;;0;"";
2020-09-12 10:41:45;"Mobilidade";"Mobilidade: kneeling loaded ankle rocks";2;24;kg;5;;;;0;;
2020-09-12 10:59:14;"Treino C";"Hip Abductor (Machine)";1;23;kg;15;;;;0;"";""
2020-09-12 10:59:14;"Treino C";"Hip Abductor (Machine)";2;36;kg;15;;;;0;;
2020-09-12 10:59:14;"Treino C";"Hip Abductor (Machine)";3;50;kg;10;;;;0;;
2020-09-12 10:59:14;"Treino C";"Hip Abductor (Machine)";4;63;kg;12;8;;;0;;
2020-09-12 10:59:14;"Treino C";"Hip Abductor (Machine)";5;63;kg;12;8;;;0;;
2020-09-12 10:59:14;"Treino C";"Hip Abductor (Machine)";6;63;kg;12;8;;;0;;
2020-09-12 10:59:14;"Treino C";"Hip Thrust (Machine) ";1;51,12;kg;16;6,5;;;0;"";
2020-09-12 10:59:14;"Treino C";"Hip Thrust (Machine) ";2;60;kg;12;7;;;0;;
2020-09-12 10:59:14;"Treino C";"Hip Thrust (Machine) ";3;60;kg;20;7;;;0;;
2020-09-12 10:59:14;"Treino C";"Bulgarian Split Squat";1;0;kg;12;8;;;0;"";
2020-09-12 10:59:14;"Treino C";"Bulgarian Split Squat";2;0;kg;12;8;;;0;;
2020-09-12 10:59:14;"Treino C";"Bulgarian Split Squat";3;0;kg;12;;;;0;;
2020-09-12 10:59:14;"Treino C";"Sumo Deadlift (Barbell)";1;20;kg;12;8,5;;;0;"Última série senti uma dor fina embaixo e atrás na coxa. ";
2020-09-12 10:59:14;"Treino C";"Sumo Deadlift (Barbell)";2;20;kg;12;9;;;0;;
2020-09-12 10:59:14;"Treino C";"Sumo Deadlift (Barbell)";3;20;kg;9;;;;0;;
2020-09-12 10:59:14;"Treino C";"Stiff Leg Deadlift (Barbell)";1;10;kg;12;8;;;0;"";
2020-09-12 10:59:14;"Treino C";"Stiff Leg Deadlift (Barbell)";2;10;kg;12;7,5;;;0;;
2020-09-12 10:59:14;"Treino C";"Stiff Leg Deadlift (Barbell)";3;10;kg;12;8;;;0;;
2020-09-12 10:59:14;"Treino C";"Leg Extension (Machine)";1;77;kg;12;8,5;;;0;"";
2020-09-12 10:59:14;"Treino C";"Leg Extension (Machine)";2;77;kg;12;9;;;0;;
2020-09-12 10:59:14;"Treino C";"Leg Extension (Machine)";3;77;kg;12;9,5;;;0;;
2020-09-12 10:59:14;"Treino C";"Seated Leg Curl (Machine)";1;35;kg;12;7;;;0;"";
2020-09-12 10:59:14;"Treino C";"Seated Leg Curl (Machine)";2;35;kg;15;9;;;0;;
2020-09-12 10:59:14;"Treino C";"Seated Leg Curl (Machine)";3;35;kg;16;9,5;;;0;;
2020-09-12 10:59:14;"Treino C";"Reverse Crunch";1;0;kg;40;6;;;0;"";
2020-09-12 10:59:14;"Treino C";"Reverse Crunch";2;0;kg;40;8;;;0;;
2020-09-12 10:59:14;"Treino C";"Reverse Crunch";3;0;kg;40;9;;;0;;
2020-09-12 10:59:14;"Treino C";"Crunch";1;0;kg;50;7;;;0;"";
2020-09-12 10:59:14;"Treino C";"Crunch";2;0;kg;50;7;;;0;;
2020-09-12 10:59:14;"Treino C";"Crunch";3;0;kg;50;7;;;0;;
2020-09-14 16:32:05;"Alongamentos";"Perna virada";1;;;30;;;;0;"";""
2020-09-14 16:32:05;"Alongamentos";"Perna virada";2;;;30;;;;0;;
2020-09-14 16:32:05;"Alongamentos";"Alongamento: perna esticada ";1;;;30;;;;0;"";
2020-09-14 16:32:05;"Alongamentos";"Alongamento: perna esticada ";2;;;30;;;;0;;
2020-09-14 16:32:05;"Alongamentos";"Alongamento: perna esticada no hack ";1;;;30;;;;0;"";
